pmid,g2p_lgmde,label
35944312,G2P00180 - VPS13B - 607817.0 - HGNC:2183 - BLTP5B; CHS1; COH1 - VPS13B-related Cohen syndrome - 216550 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
11023868,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
37779904,G2P02469 - RPS6KA3 - 300075.0 - HGNC:10432 - CLS; HU-3; MRX19; RSK2 - RPS6KA3-related Coffin-Lowry syndrome - 303600 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product; altered gene product structure - frameshift_variant; missense_variant; stop_gained - undetermined - inferred,0
31786755,"G2P03159 - POU4F1 - 601632.0 - HGNC:9218 - BRN3A; RDC-1 - POU4F1-related ataxia, intention tremor, and hypotonia syndrome - 619352 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred",0
6489993,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
22801970,G2P00590 - BCL11A - 606557.0 - HGNC:13221 - BCL11A-L; BCL11A-S; BCL11A-XL; CTIP1; EVI9; HBFQTL5; SMARCM1; ZNF856 - BCL11A-related intellectual disability - 617101 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
1587532,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
17505058,G2P03153 - BCAS3 - 607470.0 - HGNC:14347 - FLJ20128; PHAF2 - BCAS3-related neurodevelopmental disorder with thinning of corpus callosum and cerebellar atrophy - 619641 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
12893436,"G2P00762 - MMP13 - 600108.0 - HGNC:7159 - CLG3 - MMP13-related spondyloepimetaphyseal dysplasia, Missouri type - 602111 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",0
24970905,G2P03168 - GLRA1 - 138491.0 - HGNC:4326 - STHE - GLRA1-related hyperexplexia - 149400 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
19670383,G2P02646 - TRRAP - 603015.0 - HGNC:12347 - PAF400; TR-AP; TRA1 - TRRAP-related autism and syndromic intellectual disability - 618454 - nan - monoallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
688750,"G2P00505 - SACS - 604490.0 - HGNC:10519 - ARSACS; DKFZP686B15167; DNAJC29; KIAA0730; PPP1R138; SPAX6 - SACS-related spastic ataxia, Charlevoix-Saguenay type - 270550 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred",0
603,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
27761835,G2P02580 - HDAC8 - 300269.0 - HGNC:13315 - HDACL1; KDAC8; MRXS6; RPD3; WTS - HDAC8-related Cornelia de Lange syndrome - nan - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
37551203,G2P01701 - CNOT3 - 604910.0 - HGNC:7879 - KIAA0691; LENG2; NOT3; NOT3H - CNOT3-related neurodevelopmental disorder - 618672 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
27512916,G2P00683 - SHANK3 - 606230.0 - HGNC:14294 - KIAA1650; PROSAP2; PSAP2; SPANK-2 - SHANK3-related Phelan-Mcdermid syndrome - 606232 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
38031187,"G2P03233 - OGDHL - 617513.0 - HGNC:25590 - FLJ10851 - OGDHL-related neurodevelopmental disorder with seizures, hearing loss and gait ataxia - nan - nan - biallelic_autosomal - nan - moderate - absent gene product - nan - undetermined - inferred",1
11933199,G2P01013 - FBN1 - 134797.0 - HGNC:3603 - FBN; MASS; MFS1; OCTD; SGS; WMS - FBN1-related Marfan syndrome - 154700 - nan - monoallelic_autosomal - nan - definitive - absent gene product; altered gene product structure - nan - loss of function - inferred,0
23932654,G2P01399 - CHD7 - 608892.0 - HGNC:20626 - CRG; FLJ20357; FLJ20361; KIAA1416 - CHD7-related CHARGE syndrome - 214800 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
28800689,G2P02418 - EDAR - 604095.0 - HGNC:2895 - DL; ED1R; ED3; ED5; EDA1R; EDA3 - EDAR-related hypohidrotic ectodermal dysplasia - 224900 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
21543111,G2P00906 - FANCA - 607139.0 - HGNC:3582 - FA-H; FAA; FACA; FAH; FANCH - FANCA-related Fanconi anemia - 227650 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
35330881,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
3685090,G2P03460 - BSN - 604020.0 - HGNC:1117 - ZNF231 - BSN-related epilepsy - nan - nan - monoallelic_autosomal - nan - limited - altered gene product structure - stop_gained_NMD_triggering; missense_variant; inframe_deletion - undetermined - inferred,0
24766640,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
18718804,"G2P01608 - SCN8A - 600702.0 - HGNC:10596 - CERIII; CIAT; MED; NACH6; NAV1.6; PN4 - SCN8A-related epileptic encephalopathy, early infantile - 614558 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - dominant negative - inferred",0
7615766,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
142094,G2P01711 - SET - 600960.0 - HGNC:10760 - 2PP2A; IGAAD; IPP2A2; PHAPII; TAF-I; TAF-IBETA - SET-related intellectual developmental disorder - nan - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
16014809,G2P00950 - COL4A3 - 120070.0 - HGNC:2204 - nan - COL4A3-related Alport syndrome - 104200 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
20373911,G2P01211 - NEB - 161650.0 - HGNC:7720 - NEB177D; NEM2 - NEB-related typical nemaline myopathy - 256030 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
33359140,"G2P01662 - TAF1 - 313650.0 - HGNC:11535 - BA2R; CCG1; CCGS; DYT3; DYT3/TAF1; KAT4; NSCL2; TAF2A; TAFII250 - TAF1-related dysmorphic features, intellectual disability, and neurological manifestations - nan - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
35530273,G2P01670 - COL6A3 - 120250.0 - HGNC:2213 - nan - COL6A3-related Ullrich congenital muscular dystrophy - 254090 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
20492,"G2P00505 - SACS - 604490.0 - HGNC:10519 - ARSACS; DKFZP686B15167; DNAJC29; KIAA0730; PPP1R138; SPAX6 - SACS-related spastic ataxia, Charlevoix-Saguenay type - 270550 - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred",0
3005580,G2P00037 - COL2A1 - 120140.0 - HGNC:2200 - AOM; SEDC; STL1 - COL2A1-related Kniest dysplasia - 156550 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - dominant negative - inferred,0
19941656,G2P00013 - ADAR - 146920.0 - HGNC:225 - ADAR1; DRADA; G1P1; IFI4 - ADAR-related dyschromatosis symmetrica hereditaria - 127400 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
21865393,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
22036606,G2P00906 - FANCA - 607139.0 - HGNC:3582 - FA-H; FAA; FACA; FAH; FANCH - FANCA-related Fanconi anemia - 227650 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
33245716,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
23169297,G2P03225 - SPRED2 - 609292.0 - HGNC:17722 - FLJ21897; FLJ31917; SPRED-2 - SPRED2-related Noonan syndrome - nan - MONDO:0018997 - biallelic_autosomal - nan - strong - absent gene product - nan - undetermined - inferred,0
26743651,G2P00752 - RAI1 - 607642.0 - HGNC:9834 - DKFZP434A139; KIAA1820; MGC12824; SMCR; SMS - RAI1-related Smith-Magenis syndrome - 182290 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
8094,G2P00616 - CA2 - 611492.0 - HGNC:1373 - CA-II; CAII; CAR2 - CA2-related osteopetrosis - 259730 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
25519486,G2P00013 - ADAR - 146920.0 - HGNC:225 - ADAR1; DRADA; G1P1; IFI4 - ADAR-related dyschromatosis symmetrica hereditaria - 127400 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
12368361,G2P00140 - TCF4 - 602272.0 - HGNC:11634 - BHLHB19; E2-2; ITF2; SEF2-1B - TCF4-related Pitt-Hopkins syndrome - 610954 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
23956205,G2P01399 - CHD7 - 608892.0 - HGNC:20626 - CRG; FLJ20357; FLJ20361; KIAA1416 - CHD7-related CHARGE syndrome - 214800 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
20461390,G2P00526 - DCX - 300121.0 - HGNC:2714 - DBCN; DC; LISX; SCLH; XLIS - DCX-related subcortical band heterotopia - 300067 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
25337074,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
26879577,"G2P01662 - TAF1 - 313650.0 - HGNC:11535 - BA2R; CCG1; CCGS; DYT3; DYT3/TAF1; KAT4; NSCL2; TAF2A; TAFII250 - TAF1-related dysmorphic features, intellectual disability, and neurological manifestations - nan - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
22576020,G2P01263 - CTNNB1 - 116806.0 - HGNC:2514 - ARMADILLO; BETA-CATENIN; CTNNB - CTNNB1-related intellectual developmental disorder - 615075 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
11301201,G2P03173 - KCNA1 - 176260.0 - HGNC:6218 - AEMK; HUK1; KV1.1; MBK1; RBK1 - KCNA1-related epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - limited - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
36594023,G2P01366 - HNRNPU - 602869.0 - HGNC:5048 - C1ORF199; FLJ30202; FLJ37978; HNRNPU-AS1; HNRPU; NCRNA00201; SAF-A - HNRNPU-related epileptic encephalopathy - 617391 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
11768391,G2P00034 - MECP2 - 300005.0 - HGNC:6990 - MRX16; MRX79; RTT - MECP2-related Rett syndrome - 312750 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
16446977,G2P03044 - DLG5 - 604090.0 - HGNC:2904 - KIAA0583; P-DLG - DLG5-related developmental disorder - 620703 - nan - monoallelic_autosomal - nan - limited - absent gene product - nan - loss of function - inferred,0
12610658,G2P01109 - GRIN1 - 138249.0 - HGNC:4584 - GLUN1; NMDAR1; NR1 - GRIN1-related epileptic encephalopathy - nan - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
20424264,G2P00495 - CASK - 300172.0 - HGNC:1497 - CAGH39; FGS4; LIN2; TNRC8 - CASK-related intellectual developmental disorder - 300749 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
19890024,G2P00591 - GNAS - 139320.0 - HGNC:4392 - GNAS1; GNASXL; GPSA; NESP; NESP55; SCG6; SGVI - GNAS-related pseudohypoparathyroidism - 603233 - nan - monoallelic_autosomal - imprinted region - definitive - absent gene product - nan - loss of function - inferred,0
25876075,"G2P01209 - HSPG2 - 142461.0 - HGNC:5273 - PERLECAN; PRCAN; SJS1 - HSPG2-related ydssegmental dysplasia, Silverman-Handmaker type - 224410 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",0
32538777,G2P01709 - PUF60 - 604819.0 - HGNC:17042 - FIR; ROBPI; SIAHBP1 - PUF60-related Verheij syndrome - 615583 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
20300618,G2P00498 - DDX3X - 300160.0 - HGNC:2745 - CAP-RF; DBX; DDX14; DDX3; HLP2 - DDX3X-related intellectual disability - nan - MONDO:0001071 - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
28795375,G2P02418 - EDAR - 604095.0 - HGNC:2895 - DL; ED1R; ED3; ED5; EDA1R; EDA3 - EDAR-related hypohidrotic ectodermal dysplasia - 224900 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
27306060,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
25176412,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
18363861,"G2P01608 - SCN8A - 600702.0 - HGNC:10596 - CERIII; CIAT; MED; NACH6; NAV1.6; PN4 - SCN8A-related epileptic encephalopathy, early infantile - 614558 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - dominant negative - inferred",0
14613297,G2P01013 - FBN1 - 134797.0 - HGNC:3603 - FBN; MASS; MFS1; OCTD; SGS; WMS - FBN1-related Marfan syndrome - 154700 - nan - monoallelic_autosomal - nan - definitive - absent gene product; altered gene product structure - nan - loss of function - inferred,0
20176728,G2P00396 - SMARCA4 - 603254.0 - HGNC:11100 - BAF190; BRG1; FLJ39786; HSNF2B; SNF2; SNF2-BETA; SNF2L4; SNF2LB; SWI2 - SMARCA4-related Coffin Siris - 614609 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
31033288,G2P01651 - PRMT7 - 610087.0 - HGNC:25557 - FLJ10640; KIAA1933 - PRMT7-related pseudohypoparathyroidism-like disorder - nan - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
10294587,G2P02373 - CLTC - 118955.0 - HGNC:2092 - CLTCL2; HC - CLTC-related epilepsy and intellectual disability - nan - MONDO:0030922 - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
38027485,G2P00924 - ASXL3 - 615115.0 - HGNC:29357 - KIAA1713 - ASXL3-related Bainbridge-Ropers syndrome - 615485 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
17598979,G2P00841 - PTPN11 - 176876.0 - HGNC:9644 - BPTP3; NS1; PTP2C; SH-PTP2; SHP-2; SHP2 - PTPN11-related Noonan syndrome with multiple lentigines - 151100 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
14608667,G2P01018 - FOXG1 - 164874.0 - HGNC:3811 - BF1; FKH2; FKHL1; FKHL2; FKHL3; FKHL4; FOXG1A; FOXG1B; FOXG1C; HBF-3; HFK1; HFK2; HFK3; QIN - FOXG1-related congenital variant of Rett syndrome - 613454 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
